City,Region,Date,Mean Highest,Mean Lowest
Boston,East,3/1/1971,10.265,-0.116
Boston,East,4/1/1971,10.294,0.005
Boston,East,5/1/1971,10.206,0.015
Boston,East,6/1/1971,10.176,0.015
Boston,East,7/1/1971,10.025,-0.096
Boston,East,8/1/1971,9.996,0.104
Boston,East,9/1/1971,10.114,0.074
Boston,East,10/1/1971,5.810653715,-0.092385278
Boston,East,11/1/1971,10.545,0.225
Boston,East,12/1/1971,10.235,-0.126
Boston,East,1/1/1972,10.065,-0.185
Boston,East,2/1/1972,10.114,-0.044
Boston,East,3/1/1972,10.274,0.137
Boston,East,4/1/1972,10.215,0.104
Boston,East,5/1/1972,10.294,0.137
Boston,East,6/1/1972,10.435,0.156
Boston,East,7/1/1972,10.324,0.025
Boston,East,8/1/1972,10.196,0.005
Boston,East,9/1/1972,10.294,0.215
Boston,East,10/1/1972,10.137,-0.034
Boston,East,11/1/1972,10.534,0.156
Boston,East,12/1/1972,10.416,0.104
Boston,East,1/1/1973,10.245,0.104
Boston,East,2/1/1973,10.186,0.065
Boston,East,3/1/1973,10.265,0.186
Boston,East,4/1/1973,10.406,0.055
Boston,East,5/1/1973,10.557,-0.155
Boston,East,6/1/1973,10.504,-0.244
Boston,East,7/1/1973,10.714,-0.073
Boston,East,8/1/1973,10.524,0.104
Boston,East,9/1/1973,10.215,0.156
Boston,East,10/1/1973,10.045,0.137
Boston,East,11/1/1973,10.035,-0.175
Boston,East,12/1/1973,10.137,-0.155
Boston,East,1/1/1974,10.114,-0.225
Boston,East,2/1/1974,10.186,-0.214
Boston,East,3/1/1974,9.956,-0.375
Boston,East,4/1/1974,10.114,-0.234
Boston,East,5/1/1974,10.274,-0.224
Boston,East,6/1/1974,10.396,-0.125
Boston,East,7/1/1974,10.376,-0.005
Boston,East,8/1/1974,10.045,-0.095
Boston,East,9/1/1974,10.215,0.115
Boston,East,10/1/1974,9.845,-0.235
Boston,East,11/1/1974,10.255,-0.075
Boston,East,12/1/1974,10.357,-0.325
Boston,East,1/1/1975,10.215,-0.395
Boston,East,2/1/1975,10.094,-0.214
Boston,East,3/1/1975,10.215,-0.375
Boston,East,4/1/1975,10.206,-0.234
Boston,East,5/1/1975,10.225,-0.224
Boston,East,6/1/1975,10.314,-0.004
Boston,East,7/1/1975,10.225,0.015
Boston,East,8/1/1975,10.304,0.094
Boston,East,9/1/1975,10.186,0.045
Boston,East,10/1/1975,10.386,0.114
Boston,East,11/1/1975,10.435,-0.014
Boston,East,12/1/1975,10.337,-0.254
Boston,East,1/1/1976,10.215,-0.316
Boston,East,2/1/1976,10.147,-0.516
Boston,East,3/1/1976,10.094,-0.283
Boston,East,4/1/1976,10.245,-0.185
Boston,East,5/1/1976,10.137,-0.355
Boston,East,6/1/1976,10.186,-0.326
Boston,East,7/1/1976,10.475,-0.106
Boston,East,8/1/1976,10.376,-0.126
Boston,East,9/1/1976,10.294,-0.024
Boston,East,10/1/1976,10.137,-0.205
Boston,East,11/1/1976,10.065,-0.414
Boston,East,12/1/1976,9.815,-0.766
Boston,East,1/1/1977,10.074,-0.536
Boston,East,2/1/1977,10.137,-0.493
Boston,East,3/1/1977,10.104,-0.264
Boston,East,4/1/1977,9.996,-0.575
Boston,East,5/1/1977,10.445,-0.293
Boston,East,6/1/1977,10.675,-0.155
Boston,East,7/1/1977,10.386,-0.405
Boston,East,8/1/1977,10.265,-0.195
Boston,East,9/1/1977,10.337,0.215
Boston,East,10/1/1977,10.337,0.084
Boston,East,11/1/1977,10.265,-0.055
Boston,East,12/1/1977,10.386,0.005
Boston,East,1/1/1978,10.325,-0.345
Boston,East,2/1/1978,10.795,-0.025
Boston,East,3/1/1978,10.125,-0.365
Boston,East,4/1/1978,10.335,-0.175
Boston,East,5/1/1978,10.335,-0.305
Boston,East,6/1/1978,10.285,-0.345
Boston,East,7/1/1978,10.265,-0.235
Boston,East,8/1/1978,10.235,-0.075
Boston,East,9/1/1978,10.125,0.025
Boston,East,10/1/1978,10.005,-0.105
Boston,East,11/1/1978,10.175,-0.195
Boston,East,12/1/1978,10.315,-0.515
Boston,East,1/1/1979,10.665,-0.315
Boston,East,2/1/1979,10.105,-0.365
Boston,East,3/1/1979,10.075,-0.615
Boston,East,4/1/1979,10.255,-0.295
Boston,East,5/1/1979,10.245,-0.295
Boston,East,6/1/1979,10.195,-0.335
Boston,East,7/1/1979,10.189,-0.211
Boston,East,8/1/1979,10.376,-0.08
Boston,East,9/1/1979,10.156,-0.293
Boston,East,10/1/1979,10.258,-0.122
Boston,East,11/1/1979,10.065,-0.464
Boston,East,12/1/1979,10.091,-0.579
Boston,East,1/1/1980,10.124,-0.497
Boston,East,2/1/1980,10.183,-0.313
Boston,East,3/1/1980,10.019,-0.565
Boston,East,4/1/1980,10.199,-0.303
Boston,East,5/1/1980,10.389,-0.119
Boston,East,6/1/1980,10.33,-0.227
Boston,East,7/1/1980,10.366,-0.319
Boston,East,8/1/1980,10.294,-0.237
Boston,East,9/1/1980,10.084,-0.185
Boston,East,10/1/1980,10.202,-0.063
Boston,East,11/1/1980,10.196,-0.319
Boston,East,12/1/1980,9.809,-0.529
Boston,East,1/1/1981,9.795,-0.585
Boston,East,2/1/1981,9.946,-0.703
Boston,East,3/1/1981,10.186,-0.024
Boston,East,4/1/1981,9.894,-0.483
Boston,East,5/1/1981,10.294,-0.316
Boston,East,6/1/1981,10.435,-0.326
Boston,East,7/1/1981,10.396,-0.234
Boston,East,8/1/1981,10.274,-0.063
Boston,East,9/1/1981,10.294,0.235
Boston,East,10/1/1981,9.966,-0.024
Boston,East,11/1/1981,10.235,0.104
Boston,East,12/1/1981,10.314,-0.034
Boston,East,1/1/1982,9.996,-0.336
Boston,East,2/1/1982,9.946,-0.355
Boston,East,3/1/1982,9.864,-0.444
Boston,East,4/1/1982,9.874,-0.595
Boston,East,5/1/1982,10.084,-0.346
Boston,East,6/1/1982,10.606,0.176
Boston,East,7/1/1982,10.166,-0.096
Boston,East,8/1/1982,10.065,-0.024
Boston,East,9/1/1982,10.005,0.035
Boston,East,10/1/1982,10.294,0.215
Boston,East,11/1/1982,9.946,-0.414
Boston,East,12/1/1982,10.235,-0.355
Boston,East,1/1/1983,10.265,-0.375
Boston,East,2/1/1983,10.366,0.094
Boston,East,3/1/1983,10.566,0.186
Boston,East,4/1/1983,10.504,0.127
Boston,East,5/1/1983,10.235,-0.054
Boston,East,6/1/1983,10.284,-0.014
Boston,East,7/1/1983,10.376,0.114
Boston,East,8/1/1983,10.366,0.147
Boston,East,9/1/1983,10.235,0.045
Boston,East,10/1/1983,10.294,0.166
Boston,East,11/1/1983,10.576,0.347
Boston,East,12/1/1983,10.255,-0.096
Boston,East,1/1/1984,10.065,-0.155
Boston,East,2/1/1984,10.176,-0.044
Boston,East,3/1/1984,10.284,0.215
Boston,East,4/1/1984,10.566,0.406
Boston,East,5/1/1984,10.245,-0.004
Boston,East,6/1/1984,10.425,0.094
Boston,East,7/1/1984,10.357,-0.126
Boston,East,8/1/1984,10.406,0.147
Boston,East,9/1/1984,9.976,-0.024
Boston,East,10/1/1984,10.094,0.176
Boston,East,11/1/1984,10.137,0.166
Boston,East,12/1/1984,9.966,0.005
Boston,East,1/1/1985,10.084,0.176
Boston,East,2/1/1985,10.127,-0.096
Boston,East,3/1/1985,9.864,-0.044
Boston,East,4/1/1985,9.976,-0.126
Boston,East,5/1/1985,10.314,0.025
Boston,East,6/1/1985,10.324,-0.126
Boston,East,7/1/1985,10.357,-0.054
Boston,East,8/1/1985,10.196,0.176
Boston,East,9/1/1985,10.166,0.235
Boston,East,10/1/1985,10.025,0.065
Boston,East,11/1/1985,10.304,0.255
Boston,East,12/1/1985,10.137,0.055
Boston,East,1/1/1986,9.937,-0.414
Boston,East,2/1/1986,10.225,0.015
Boston,East,3/1/1986,9.874,-0.306
Boston,East,4/1/1986,10.314,0.137
Boston,East,5/1/1986,10.366,-0.004
Boston,East,6/1/1986,10.274,-0.063
Boston,East,7/1/1986,10.284,0.186
Boston,East,8/1/1986,10.045,0.176
Boston,East,9/1/1986,9.946,0.215
Boston,East,10/1/1986,10.055,0.314
Boston,East,11/1/1986,9.976,-0.096
Boston,East,12/1/1986,10.156,-0.273
Boston,East,1/1/1987,10.524,-0.083
Boston,East,2/1/1987,9.884,-0.106
Boston,East,3/1/1987,10.255,0.055
Boston,East,4/1/1987,10.396,0.206
Boston,East,5/1/1987,10.045,-0.054
Boston,East,6/1/1987,10.186,0.094
Boston,East,7/1/1987,10.245,0.166
Boston,East,8/1/1987,10.206,0.166
Boston,East,9/1/1987,10.156,0.127
Boston,East,10/1/1987,10.035,-0.024
Boston,East,11/1/1987,9.966,-0.126
Boston,East,12/1/1987,10.337,0.147
Boston,East,1/1/1988,9.736,-0.234
Boston,East,2/1/1988,9.904,-0.063
Boston,East,3/1/1988,9.756,0.005
Boston,East,4/1/1988,10.324,0.435
Boston,East,5/1/1988,10.147,0.104
Boston,East,6/1/1988,10.366,0.137
Boston,East,7/1/1988,10.176,-0.096
Boston,East,8/1/1988,10.206,0.055
Boston,East,9/1/1988,9.966,0.025
Boston,East,10/1/1988,10.186,0.166
Boston,East,11/1/1988,10.074,0.094
Boston,East,12/1/1988,9.904,-0.024
Boston,East,1/1/1989,9.864,-0.024
Boston,East,2/1/1989,9.956,-0.244
Boston,East,3/1/1989,9.664,-0.096
Boston,East,4/1/1989,9.894,-0.264
Boston,East,5/1/1989,10.127,-0.145
Boston,East,6/1/1989,10.396,0.045
Boston,East,7/1/1989,10.265,0.005
Boston,East,8/1/1989,10.215,0.206
Boston,East,9/1/1989,9.996,0.104
Boston,East,10/1/1989,10.045,0.114
Boston,East,11/1/1989,10.156,0.094
Boston,East,12/1/1989,9.927,-0.283
Boston,East,1/1/1990,9.986,-0.326
Boston,East,2/1/1990,9.874,-0.145
Boston,East,3/1/1990,9.756,-0.414
Boston,East,4/1/1990,9.874,-0.293
Boston,East,5/1/1990,10.294,0.035
Boston,East,6/1/1990,10.255,0.127
Boston,East,7/1/1990,10.104,0.156
Boston,East,8/1/1990,10.186,0.435
Boston,East,9/1/1990,10.074,0.396
Boston,East,10/1/1990,10.055,0.265
Boston,East,11/1/1990,10.265,0.045
Boston,East,12/1/1990,10.114,-0.336
Boston,East,1/1/1991,10.215,-0.106
Boston,East,2/1/1991,9.946,-0.034
Boston,East,3/1/1991,10.337,0.196
Boston,East,4/1/1991,10.156,0.045
Boston,East,5/1/1991,10.127,0.055
Boston,East,6/1/1991,10.386,0.196
Boston,East,7/1/1991,10.196,0.127
Boston,East,8/1/1991,10.265,0.215
Boston,East,9/1/1991,10.147,0.104
Boston,East,10/1/1991,10.357,0.245
Boston,East,11/1/1991,10.514,-0.175
Boston,East,12/1/1991,10.357,-0.185
Boston,East,1/1/1992,10.357,0.025
Boston,East,2/1/1992,10.314,-0.004
Boston,East,3/1/1992,10.094,0.084
Boston,East,4/1/1992,10.196,0.055
Boston,East,5/1/1992,10.284,-0.096
Boston,East,6/1/1992,10.665,0.045
Boston,East,7/1/1992,10.566,-0.116
Boston,East,8/1/1992,10.406,-0.083
Boston,East,9/1/1992,10.094,-0.083
Boston,East,10/1/1992,10.156,0.114
Boston,East,11/1/1992,10.114,0.045
Boston,East,12/1/1992,10.314,0.094
Boston,East,1/1/1993,10.175,-0.135
Boston,East,2/1/1993,10.445,-0.025
Boston,East,3/1/1993,10.215,-0.355
Boston,East,4/1/1993,10.635,0.005
Boston,East,5/1/1993,10.665,-0.185
Boston,East,6/1/1993,10.595,-0.235
Boston,East,7/1/1993,10.625,-0.105
Boston,East,8/1/1993,10.375,0.025
Boston,East,9/1/1993,10.265,0.005
Boston,East,10/1/1993,10.255,-0.045
Boston,East,11/1/1993,10.165,-0.335
Boston,East,12/1/1993,10.495,-0.155
Boston,East,1/1/1994,10.028,-0.769
Boston,East,2/1/1994,10.065,-0.408
Boston,East,3/1/1994,10.389,-0.352
Boston,East,4/1/1994,10.005,-0.644
Boston,East,5/1/1994,10.406,-0.129
Boston,East,6/1/1994,10.238,-0.359
Boston,East,7/1/1994,10.297,0.009
Boston,East,8/1/1994,10.206,0.022
Boston,East,9/1/1994,10.379,0.186
Boston,East,10/1/1994,10.173,0.035
Boston,East,11/1/1994,10.074,-0.421
Boston,East,12/1/1994,10.399,-0.346
Boston,East,1/1/1995,10.379,-0.49
Boston,East,2/1/1995,10.074,-0.277
Boston,East,3/1/1995,10.147,-0.267
Boston,East,4/1/1995,10.104,-0.287
Boston,East,5/1/1995,10.393,-0.021
Boston,East,6/1/1995,10.242,-0.224
Boston,East,7/1/1995,10.376,-0.027
Boston,East,8/1/1995,10.501,0.074
Boston,East,9/1/1995,10.396,-0.004
Boston,East,10/1/1995,10.429,0.061
Boston,East,11/1/1995,10.566,0.012
Boston,East,12/1/1995,10.547,0.084
Boston,East,1/1/1996,10.468,0.127
Boston,East,2/1/1996,10.271,0.045
Boston,East,3/1/1996,10.094,0.068
Boston,East,4/1/1996,10.379,0.268
Boston,East,5/1/1996,10.347,0.094
Boston,East,6/1/1996,10.419,-0.014
Boston,East,7/1/1996,10.632,-0.021
Boston,East,8/1/1996,10.471,0.068
Boston,East,9/1/1996,10.954,0.284
Boston,East,10/1/1996,10.616,0.258
Boston,East,11/1/1996,10.461,0.186
Boston,East,12/1/1996,10.491,0.209
Boston,East,1/1/1997,10.268,0.005
Boston,East,2/1/1997,10.278,-0.136
Boston,East,3/1/1997,10.278,-0.07
Boston,East,4/1/1997,10.724,0.13
Boston,East,5/1/1997,10.386,-0.191
Boston,East,6/1/1997,10.619,0.045
Boston,East,7/1/1997,10.484,-0.018
Boston,East,8/1/1997,10.481,0.133
Boston,East,9/1/1997,10.35,0.222
Boston,East,10/1/1997,10.32,0.186
Boston,East,11/1/1997,10.507,0.311
Boston,East,12/1/1997,10.475,-0.021
Boston,East,1/1/1998,10.708,0.163
Boston,East,2/1/1998,10.842,0.406
Boston,East,3/1/1998,10.553,-0.008
Boston,East,4/1/1998,10.688,0.219
Boston,East,5/1/1998,10.75,0.337
Boston,East,6/1/1998,10.629,0.281
Boston,East,7/1/1998,10.481,0.294
Boston,East,8/1/1998,10.248,0.179
Boston,East,9/1/1998,10.475,0.238
Boston,East,10/1/1998,10.173,0.124
Boston,East,11/1/1998,10.265,-0.136
Boston,East,12/1/1998,10.304,-0.293
Boston,East,1/1/1999,10.268,-0.437
Boston,East,2/1/1999,10.422,0.143
Boston,East,3/1/1999,10.284,-0.126
Boston,East,4/1/1999,10.353,0.153
Boston,East,5/1/1999,10.301,0.012
Boston,East,6/1/1999,10.274,-0.083
Boston,East,7/1/1999,10.458,0.094
Boston,East,8/1/1999,10.458,0.183
Boston,East,9/1/1999,10.475,0.038
Boston,East,10/1/1999,10.307,-0.109
Boston,East,11/1/1999,10.245,-0.273
Boston,East,12/1/1999,10.343,-0.319
Boston,East,1/1/2000,10.334,-0.247
Boston,East,2/1/2000,10.009,-0.549
Boston,East,3/1/2000,10.261,0.087
Boston,East,4/1/2000,10.347,-0.031
Boston,East,5/1/2000,10.544,0.081
Boston,East,6/1/2000,10.589,-0.004
Boston,East,7/1/2000,10.737,0.038
Boston,East,8/1/2000,10.586,0.058
Boston,East,9/1/2000,10.258,0.153
Boston,East,10/1/2000,10.183,-0.04
Boston,East,11/1/2000,10.406,0.265
Boston,East,12/1/2000,9.956,-0.254
Boston,East,1/1/2001,10.248,-0.083
Boston,East,2/1/2001,9.986,-0.375
Boston,East,3/1/2001,10.432,0.104
Boston,East,4/1/2001,10.252,-0.149
Boston,East,5/1/2001,10.304,-0.067
Boston,East,6/1/2001,10.353,-0.047
Boston,East,7/1/2001,10.461,-0.018
Boston,East,8/1/2001,10.386,0.081
Boston,East,9/1/2001,10.376,0.268
Boston,East,10/1/2001,10.196,0.219
Boston,East,11/1/2001,10.15,0.009
Boston,East,12/1/2001,10.389,-0.024
Boston,East,1/1/2002,10.376,-0.234
Boston,East,2/1/2002,10.396,0.025
Boston,East,3/1/2002,9.969,-0.526
Boston,East,4/1/2002,10.147,-0.257
Boston,East,5/1/2002,10.229,-0.034
Boston,East,6/1/2002,10.33,0.12
Boston,East,7/1/2002,10.311,0.225
Boston,East,8/1/2002,10.258,0.429
Boston,East,9/1/2002,10.33,0.422
Boston,East,10/1/2002,10.353,0.37
Boston,East,11/1/2002,10.36,0.104
Boston,East,12/1/2002,10.504,0.097
Boston,East,1/1/2003,10.455,-0.063
Boston,East,2/1/2003,9.887,-0.241
Boston,East,3/1/2003,10.183,-0.077
Boston,East,4/1/2003,10.242,0.153
Boston,East,5/1/2003,10.33,0.248
Boston,East,6/1/2003,10.481,0.376
Boston,East,7/1/2003,10.412,0.301
Boston,East,8/1/2003,10.465,0.327
Boston,East,9/1/2003,10.452,0.248
Boston,East,10/1/2003,10.307,0.084
Boston,East,11/1/2003,10.357,0.045
Boston,East,12/1/2003,10.471,0.101
Boston,East,1/1/2004,10.16,0.107
Boston,East,2/1/2004,10.019,-0.129
Boston,East,3/1/2004,10.012,0.055
Boston,East,4/1/2004,10.192,0.12
Boston,East,5/1/2004,10.206,0.068
Boston,East,6/1/2004,10.514,0.124
Boston,East,7/1/2004,10.599,0.104
Boston,East,8/1/2004,10.439,0.127
Boston,East,9/1/2004,10.294,0.419
Boston,East,10/1/2004,10.534,0.655
Boston,East,11/1/2004,10.278,0.393
Boston,East,12/1/2004,10.235,0.268
Boston,East,1/1/2005,10.297,0.235
Boston,East,2/1/2005,10.452,0.186
Boston,East,3/1/2005,10.583,0.301
Boston,East,4/1/2005,10.645,0.419
Boston,East,5/1/2005,10.865,0.514
Boston,East,6/1/2005,10.731,0.281
Boston,East,7/1/2005,10.626,0.429
Boston,East,8/1/2005,10.465,0.399
Boston,East,9/1/2005,10.317,0.379
Boston,East,10/1/2005,10.461,0.593
Boston,East,11/1/2005,10.376,0.189
Boston,East,12/1/2005,10.488,-0.09
Boston,East,1/1/2006,10.671,0.081
Boston,East,2/1/2006,10.35,0.196
Boston,East,3/1/2006,10.383,0.081
Boston,East,4/1/2006,10.34,0.114
Boston,East,5/1/2006,10.694,0.448
Boston,East,6/1/2006,10.609,0.524
Boston,East,7/1/2006,10.383,0.409
Boston,East,8/1/2006,10.439,0.606
Boston,East,9/1/2006,10.547,0.642
Boston,East,10/1/2006,10.504,0.566
Boston,East,11/1/2006,10.583,0.284
Boston,East,12/1/2006,10.357,-0.063
Boston,East,1/1/2007,10.225,0.127
Boston,East,2/1/2007,9.963,0.002
Boston,East,3/1/2007,9.907,-0.129
Boston,East,4/1/2007,10.455,0.471
Boston,East,5/1/2007,10.317,0.147
Boston,East,6/1/2007,10.694,0.521
Boston,East,7/1/2007,10.57,0.399
Boston,East,8/1/2007,10.471,0.399
Boston,East,9/1/2007,10.301,0.202
Boston,East,10/1/2007,10.494,0.33
Boston,East,11/1/2007,10.475,-0.011
Boston,East,12/1/2007,10.301,0.035
Boston,East,1/1/2008,10.245,0.173
Boston,East,2/1/2008,10.222,0.15
Boston,East,3/1/2008,10.074,0.271
Boston,East,4/1/2008,10.202,0.101
Boston,East,5/1/2008,10.747,0.527
Boston,East,6/1/2008,10.665,0.288
Boston,East,7/1/2008,10.688,0.127
Boston,East,8/1/2008,10.668,0.412
Boston,East,9/1/2008,10.363,0.422
Boston,East,10/1/2008,10.452,0.494
Boston,East,11/1/2008,10.452,0.353
Boston,East,12/1/2008,10.147,-0.014
Boston,East,1/1/2009,10.202,0.173
Boston,East,2/1/2009,10.419,0.261
Boston,East,3/1/2009,10.297,0.153
Boston,East,4/1/2009,10.406,0.179
Boston,East,5/1/2009,10.399,0.048
Boston,East,6/1/2009,10.914,0.507
Boston,East,7/1/2009,10.78,0.645
Boston,East,10/1/2009,10.711,0.619
Boston,East,11/1/2009,10.586,0.448
Boston,East,12/1/2009,10.714,0.232
Boston,East,1/1/2010,11.023,0.32
Boston,East,2/1/2010,10.947,0.714
Boston,East,3/1/2010,11.334,0.576
Boston,East,4/1/2010,10.918,0.373
Boston,East,5/1/2010,10.747,0.284
Boston,East,6/1/2010,10.809,0.498
Boston,East,7/1/2010,10.635,0.517
Boston,East,8/1/2010,10.629,0.583
Boston,East,9/1/2010,10.757,0.481
Boston,East,10/1/2010,10.744,0.563
Boston,East,11/1/2010,10.793,0.314
Boston,East,12/1/2010,11.091,0.439
Boston,East,1/1/2011,10.799,0.199
Boston,East,2/1/2011,10.557,0.268
Boston,East,3/1/2011,10.386,0.225
Boston,East,4/1/2011,10.53,0.291
Boston,East,5/1/2011,10.803,0.553
Boston,East,6/1/2011,10.898,0.639
Boston,East,7/1/2011,10.832,0.53
Boston,East,8/1/2011,10.862,0.586
Boston,East,9/1/2011,10.698,0.399
Boston,East,10/1/2011,10.927,0.521
Boston,East,11/1/2011,10.544,0.163
Boston,East,12/1/2011,10.317,0.173
Boston,East,1/1/2012,10.366,0.078
Boston,East,2/1/2012,10.334,0.166
Boston,East,3/1/2012,10.229,0.222
Boston,East,4/1/2012,10.524,0.409
Boston,East,5/1/2012,10.557,0.114
Boston,East,6/1/2012,11.042,0.524
Boston,East,7/1/2012,10.849,0.337
Boston,East,8/1/2012,10.734,0.347
Boston,East,9/1/2012,10.393,0.376
Boston,East,10/1/2012,10.622,0.57
Boston,East,11/1/2012,10.711,0.229
Boston,East,12/1/2012,10.747,0.409
Boston,East,1/1/2013,10.288,-0.008
Boston,East,2/1/2013,10.589,0.005
Boston,East,3/1/2013,11.141,0.366
Boston,East,4/1/2013,10.619,-0.106
Boston,East,5/1/2013,10.681,-0.063
Boston,East,6/1/2013,10.963,0.199
Boston,East,7/1/2013,10.901,0.393
Boston,East,8/1/2013,10.731,0.429
Boston,East,9/1/2013,10.589,0.475
Boston,East,10/1/2013,10.53,0.445
Boston,East,11/1/2013,10.373,-0.011
Boston,East,12/1/2013,10.612,-0.178
Boston,East,1/1/2014,10.675,-0.31
Boston,East,2/1/2014,10.383,-0.221
Boston,East,3/1/2014,10.544,-0.139
Boston,East,4/1/2014,10.714,0.015
Boston,East,5/1/2014,10.868,0.166
Boston,East,6/1/2014,10.845,0.265
Boston,East,7/1/2014,10.724,0.229
Boston,East,8/1/2014,10.721,0.432
Boston,East,9/1/2014,10.655,0.347
Boston,East,10/1/2014,10.957,0.609
Boston,East,11/1/2014,10.747,0.114
Boston,East,12/1/2014,10.793,0.114
Boston,East,1/1/2015,10.445,-0.159
Boston,East,2/1/2015,10.488,-0.195
Boston,East,3/1/2015,10.019,-0.244
Boston,East,4/1/2015,10.425,-0.001
Boston,East,5/1/2015,10.288,-0.057
Boston,East,6/1/2015,10.606,0.209
Boston,East,7/1/2015,10.901,0.422
Boston,East,8/1/2015,10.806,0.268
Boston,East,9/1/2015,10.629,0.366
Boston,East,10/1/2015,10.763,0.353
Boston,East,11/1/2015,10.399,0.042
Boston,East,12/1/2015,10.484,0.176
Boston,East,1/1/2016,10.589,0.353
Boston,East,2/1/2016,10.609,0.038
Boston,East,3/1/2016,10.402,0.186
Boston,East,4/1/2016,10.573,0.163
Boston,East,5/1/2016,10.701,0.097
Boston,East,6/1/2016,10.908,0.127
Boston,East,7/1/2016,10.898,0.156
Boston,East,8/1/2016,10.698,0.176
Boston,East,9/1/2016,10.668,0.35
Boston,East,10/1/2016,10.662,0.501
Boston,East,11/1/2016,10.57,0.366
Boston,East,12/1/2016,10.55,0.081
Boston,East,1/1/2017,10.635,0.104
Boston,East,2/1/2017,10.711,0.245
Boston,East,3/1/2017,10.452,-0.29
Boston,East,4/1/2017,10.875,0.212
Boston,East,5/1/2017,11.085,0.379
Boston,East,6/1/2017,10.898,0.261
Boston,East,8/1/2017,10.606,0.498
Boston,East,9/1/2017,10.701,0.609
Boston,East,10/1/2017,10.527,0.363
Boston,East,11/1/2017,10.609,0.258
Boston,East,12/1/2017,10.573,-0.119
Boston,East,1/1/2018,10.616,-0.405
Boston,East,2/1/2018,10.274,-0.168
Boston,East,3/1/2018,11.383,0.521
Boston,East,4/1/2018,10.685,-0.031
Boston,East,5/1/2018,10.744,0.048
Boston,East,6/1/2018,10.957,0.297
Boston,East,7/1/2018,10.721,0.15
Boston,East,8/1/2018,10.822,0.498
